row ID,row m/z,row retention time,20230323T141609Z_ED_QC_anacardia.mzML Peak area,20230323T141609Z_ED_QC_anacardia_20230324155859.mzML Peak area,20230323T141609Z_ED_STG-01-01C_20230324164641.mzML Peak area,20230323T141609Z_ED_STG-01-02C_20230324170235.mzML Peak area,20230323T141609Z_ED_STG-01-03C_20230324171828.mzML Peak area,20230323T141609Z_ED_STG-01-04C.mzML Peak area,20230323T141609Z_ED_STG-01-05C.mzML Peak area,20230323T141609Z_ED_STG-01-06C.mzML Peak area,20230323T141609Z_ED_STG-01-07C.mzML Peak area,20230323T141609Z_ED_STG-01-08C.mzML Peak area,20230323T141609Z_ED_STG-01-09C.mzML Peak area,20230323T141609Z_ED_STG-01-10C.mzML Peak area,20230323T141609Z_ED_STG-01-11C.mzML Peak area,20230323T141609Z_ED_STG-01-12C.mzML Peak area,20230323T141609Z_ED_STG-01-13C.mzML Peak area,20230323T141609Z_ED_STG-01-14C.mzML Peak area,20230323T141609Z_ED_STG-01-15C.mzML Peak area,20230323T141609Z_ED_STG-01-16C.mzML Peak area,20230323T141609Z_ED_STG-01-17C.mzML Peak area,20230323T141609Z_ED_STG-01-18C.mzML Peak area,20230323T141609Z_ED_STG-01-19C.mzML Peak area,20230323T141609Z_ED_STG-01-20C.mzML Peak area,20230323T141609Z_ED_STG-01-21C.mzML Peak area,20230323T141609Z_ED_STG-01-22C.mzML Peak area,20230323T141609Z_ED_blank1_20230324121613.mzML Peak area,20230323T141609Z_ED_blank1_20230324152037.mzML Peak area,20230323T141609Z_ED_blank1_20230325045643.mzML Peak area,
3112,163.03895965576172,3.014676476,199277.79790262433,538247.971362788,12445.854057780818,7347.804877181016,18104.77202183365,5644856.357889985,2637.271081124706,5599.856529507905,0,115112.70146950512,21854.849829169343,6666.897864938832,43689.917991689894,41335.56465615059,72520.11895629777,2569.8856472870984,4915.335564332777,2477.75755528862,6277.345589866678,13924.994340765688,15635.02989669727,9237967.018290302,40063.54232151637,30465.645853076734,3264.5656616726305,563.0019416238933,0,
3113,629.3323120126954,6.834325960000001,385374.90573302744,1011510.7470673489,0,0,0,0,0,0,0,0,0,0,0,0,721.200116020754,1988501.4130683453,2223.3785246308444,0,0,0,0,0,0,0,0,0,0,
3114,576.2235351565247,3.5931663200000004,10022.306520517031,19869.006616042123,0,0,0,0,0,0,0,891505.9941900115,361910.87209655024,0,0,660.0550528784099,0,0,0,0,0,0,0,0,0,0,0,0,0,
3115,481.3872027931383,10.03244711111111,2335.875697236213,0,22175.119871440613,56602.665974640746,64612.33120724096,0,106511.30818873977,106326.54338855301,701147.4496831647,1508140.8349373837,585164.7813938956,0,19934.02079696049,1265.9544044674008,1427.3942690478898,0,30283.899161388606,18699.967796909103,0,10706.08009863289,9981.870600739925,0,11553.882842849158,116884.9283766319,0,0,0,
3116,854.5841013618469,8.3261846,233390.93629473343,3679594.385180801,0,75167.60702130636,6744.003923734466,0,62267.15169645921,29911.023862991617,0,11897.492717019171,4254.298774722237,0,0,0,1980.8495108524603,0,11010.19641077525,27434.901074719415,0,0,1062.0020373419868,0,0,0,0,0,0,
3117,354.17585182201384,3.3786232375,20640.502407917185,46093.52334011277,145410.49521692988,237225.74330651635,869959.4208135795,20242.353549096697,0,0,24042.758534513407,0,0,52309.66754202818,222822.36929420943,24633.162360113223,4689.9306035024465,0,26728.16001006265,4400.589826119144,1054.3716524179506,0,0,67207.86535605374,780.9387077373208,0,0,0,0,
3118,720.2492483067804,4.1707167210526315,2516582.936867119,5871764.596455282,0,0,105523.68280704667,1718.2469260239347,2.1758589081878383E7,2.5661179166382063E7,96731.80200818546,28696.329180774093,17523.435615977654,6525.831971302038,8689.960799404736,7926.085263936408,2619.0487316901576,0,639.4253390325132,632.4670768425149,0,112788.99657465689,19539.834343613453,0,568.640121678209,0,7178.020008048568,0,0,
3119,165.05463144053584,3.7055128391304346,115854.43889537174,244206.8398680325,18483.9487782781,1140.665559765357,18123.247825030074,16965.46918864078,0,9873.223736004958,6927.906694043012,2622.1874149921678,776.1801963332255,8133.44981193028,1169.2352434935876,5005.385775644455,22284.968809105892,7081.890493300898,1052.6263909123145,6760.96826241324,5931.88007720878,0,0,432491.24473251274,3984387.9972021095,3220783.4830191154,4622.31802668819,0,611.2073098198423,
3120,144.11322965120016,1.5796583526315786,60393.47072674073,157641.25520649317,0,55806.0985881189,2835676.3430169565,0,17839.87077049587,38894.27047531498,0,0,0,133381.9320826158,6542.019720772733,908094.916386001,20148.336444801294,2321.874412193863,3326.6357735881465,2136.9469590234244,1161.4824698430223,5207.373577031979,79458.76755585926,57799.86713578692,3513.4773169738482,180410.33179931095,0,0,0,
3121,209.1536661783854,5.960326955555555,153536.0231798645,233924.32711920803,135854.94589678384,142412.3714024637,142807.8840321617,160546.82741383667,149693.17748663592,134091.51868246647,156386.56748642298,138274.12897921252,138013.19669841914,187095.35881537574,142515.55564121154,146153.93505437745,151393.95376875903,278918.4194638129,135142.4598439008,132562.88716259206,170231.04126913426,141975.3661482908,136095.3693173019,143261.15266287045,133179.66883437126,139833.32469211228,1146185.3580828633,238746.08913128913,147730.8482262865,
3122,420.1641954694475,2.2870978714285712,0,4282.552627031332,0,0,0,7777.051350213911,0,0,7693.8363180512715,953247.7126249445,57618.67721425718,11984.660169859744,0,0,10200.145748402272,0,0,0,0,0,0,0,0,0,0,0,0,
3123,382.3319671648254,9.87478612,79830.90684172836,239679.67386343575,0,0,5795543.55514175,0,0,666.5891985194503,0,0,0,0,0,0,0,0,0,758.1839756025224,0,0,0,0,0,0,0,0,0,
3124,444.3692042047882,8.990062266666667,512106.7147113088,1233178.4902707268,0,537.0943343025059,0,0,0,0,0,0,0,0,0,0,4393.508884307122,3054125.8249483365,6708.342781197825,0,0,0,0,0,0,0,0,0,0,
3125,326.3055561208315,9.107288488888889,359938.38444799586,953917.8220875068,53063.89104580526,364958.8937374307,1462796.8524164509,162970.97435623728,504382.8855882337,1841423.0631673532,296341.3412233283,336896.1285085703,938434.9054945066,340857.57898816577,92095.74231580272,111174.1632710746,336629.5254454369,577915.5900646074,263481.0967172522,359950.3060485048,77041.3626981696,384431.9897826026,121046.02743749868,473288.1406318999,134710.86899828006,270971.74967206543,29025.296727106706,7846.773691264608,5534.731322519191,
3126,477.1004809212808,2.373534605882353,22384.903283252268,86912.80731550141,531250.7964161857,129115.33075206238,987158.8882811826,0,67582.38838334488,47677.520417935775,0,0,1032.8657877422497,3300.3010069307375,0,144262.98743046753,0,0,31754.519345740573,12315.820899267963,22899.143443697794,218781.52094094804,143639.22422538282,0,28141.865946424754,86759.33637024047,0,0,0,
3127,790.4377593994141,7.621921374999999,39573.16248516186,97303.87054759532,0,0,0,0,0,0,0,0,0,0,0,0,2985.9599863345675,1981394.4344171803,0,0,0,0,0,0,0,0,0,0,0,
3128,389.2694655220326,8.337882423076922,407833.2025498134,1411072.8651059165,2145.2886573229416,0,7177.577680010402,0,0,0,1544.8002683203374,0,0,3918.100273925138,1230.1525576919216,0,24065.212659164903,4739414.2891118545,31281.85859703951,12880.07290644541,0,0,0,0,0,0,1040.9932680598413,0,3981.375628417158,
3129,609.2304725646973,4.158443766666667,95902.71116248862,200897.14972937971,636675.4400971116,46818.512021147835,99486.39321322634,56128.62943557854,86375.21444996852,30930.757655053447,193931.61780566003,675791.7969800833,96134.38787688385,675423.242496865,182510.58091724242,334290.6788874671,72328.68623237636,40306.23062768853,231034.0595349729,141872.7554188315,71780.33801638796,26776.48533461666,11864.02242216593,7827.751733758387,50022.5551287626,81457.9236010114,0,0,0,
3130,441.2458745077274,3.8111719000000006,87236.36475939259,246588.372180847,120215.7594309848,9527.984652067436,22162.910473624557,79194.59423589287,8669.568464731343,39531.513714338456,1134641.0490771548,0,4717.210447497111,358642.6796628578,62551.414938666356,68165.28451366896,80640.05029238139,177408.5925864612,21829.57474399721,20578.917920436947,2011198.9132686453,0,0,1551447.8015126179,0,0,0,0,0,
3131,310.23537529842804,6.074718707407407,39351.052413656274,53993.19302475123,25736.367120415794,26041.460363164548,31626.79845876761,29455.52092701254,33851.02807426789,27377.371759781236,36332.762725175206,44300.49326394678,46355.626450694486,38656.92004686911,42559.19637328516,41981.320073005896,23004.124371762413,15417.961552575089,29275.818333954216,24303.7442091981,32181.563044564904,33800.239838349524,29765.450300349057,42021.075375092834,24512.05035978107,30265.799947254112,384009.5323729503,68316.10813400848,36606.80448571651,
3132,300.28978248878764,8.910868222222224,109547.84499739224,273835.722936839,94994.3763167488,146675.68324445156,155346.56279981017,58935.207577157555,88276.78994319621,195192.14097692142,102581.26281978382,93876.80216345105,226132.7079510834,496430.0593770513,59743.239340098036,68182.18999212998,162504.32272088554,181611.39536058885,141060.80143937346,133850.97423268447,136971.5467411131,43666.41018453226,37452.241251065025,190557.8711152714,48532.24947124506,62888.949228184494,86841.37889558698,26516.951238624348,26775.095504368608,
3133,229.09677314771787,2.6102664,66206.8263764989,392920.3803136942,3098.289149376183,3882.724318787115,2667.113583046745,7105.521685183401,5620.37714107023,116075.88009816517,106067.87415821978,0,0,13202.173807113219,0,0,141953.3288039709,13427.508190496932,0,2311620.2533416674,0,0,0,350518.5868856169,0,0,0,0,0,
3134,571.2713797468131,3.717000957142858,39821.59996185285,102003.21667244211,0,453.3133351904261,4354.002352736266,1059.8980364077024,0,676.5615692929638,461349.06990620017,0,0,789063.6357205448,466901.41512644594,100992.88449083173,27478.35895890595,204761.6968253022,0,0,68360.1550531726,0,0,78985.19959583617,0,0,0,0,0,
3135,404.31580162186617,9.840680193749998,188946.93267862196,426320.6873532513,844.2109587950424,0,1.3818164648423715E7,17989.141156670896,11523.603962687272,2623.584887710277,10745.580274696176,800.3125310580263,0,8045.6313652606295,6355.350051889677,0,0,11127.887457728011,1585.023546259018,9235.855039938864,4522.155346698533,0,0,0,0,718.9345834134733,0,0,0,
3136,529.315155034434,6.93663535,171096.96878633785,506617.00852838496,0,0,0,0,0,0,0,0,0,0,0,0,504.97923254916265,1205853.0518582829,513.9195185280838,0,0,0,0,1051.7987086196515,0,0,0,0,0,
3137,315.2530568440755,9.356380570370371,70984.15384760972,129752.20302968046,78202.617110751,81769.81360580999,111239.29078442231,74626.10895203499,74118.57619545747,77941.61183863698,66956.95503626831,71687.95268299256,69455.14210007495,62796.390810964185,69908.86080507784,77425.0037178535,72620.70989064545,71793.94856572126,63032.59082053649,78817.51311930848,59742.108300383494,59271.25685983719,66308.20290460205,71156.57184998869,69044.40370805003,61914.2531216447,599748.8716411144,39321.91722557007,53203.866770729976,
3138,439.2830301920573,7.764984883333334,202662.10058981966,382507.4517311442,0,0,0,0,0,0,0,0,0,1001.8517908543233,0,0,5357.721107065446,822815.7893100119,1863.076916850692,0,0,0,0,0,0,0,0,0,0,
3139,510.2339890806993,3.751227425,40609.08318558505,93545.83793398459,4309.176104799423,0,0,0,0,0,0,0,0,6683.279735914884,3992.1709353662477,0,6880.711781542166,0,771.6784785988759,0,858.9947517575953,540.5730600586053,0,84766.66942397089,650568.9283738977,1641270.0696059729,0,0,0,
3140,415.12155723608015,1.8964991999999998,6313.96289269635,6012.682291226042,0,45906.0448618258,6657.160530439403,0,524065.36442824255,23332.90442279586,0,0,0,22648.128735134764,0,0,0,0,0,0,0,0,30692.94021839799,0,0,0,0,0,0,
3141,280.13894335428876,0.6551132983333334,2797475.630593442,6076452.790390062,578240.8823667696,145499.3727926994,162788.29587128313,1183439.8916141132,78214.62743918439,333809.9940862086,1079646.4752125994,106789.80679178445,419685.14521464973,3252826.7985447953,464003.19211085513,251396.0299567709,7282940.411641268,128597.25050997642,180130.5623882361,2.5092263541266732E7,586520.2759352974,205940.16484550282,27865.80473943991,7942741.998259261,283701.72120536014,216069.4980848388,0,0,0,
3142,305.06541243861653,2.6719191391304347,55636.548243673344,111072.36004750768,20102.344047470204,62813.093399003694,119017.0361549765,7577.160136617257,32944.501744374254,19645.41848969218,2146.6482486679256,15813.823738181525,35893.417979384685,4471.82121419672,0,992.3833044843473,83198.68924313689,1189745.6460659325,2257.41775984555,1272.0293828540114,49983.455738337674,50932.09660529014,59497.67625181964,67696.77058351126,130583.1963492452,83706.67349070104,0,0,0,
3143,310.1495869961039,2.2408932166666666,9012.491884086894,177205.16812559214,21277.14148279177,85322.61193121338,105162.0533524367,2879492.0741684795,159527.12380461622,87203.50511771505,155005.32607860336,0,1487.8953987912075,70851.31049969702,0,5138.7659144663285,679681.2088875166,0,0,174272.65206256954,96308.57088868356,0,0,1546241.0529728725,62945.56603165689,10779.456803360352,0,0,0,
3144,296.2584912335431,7.560171522222224,188859.48503617244,402282.86784028023,381748.0817730092,408617.762675558,402574.90442920773,663453.7823506633,390805.54097232036,393235.79790766037,383508.2801260518,557412.6433094483,352009.2355943234,415507.2672668453,415466.3879075064,659219.2255294403,528874.7305369346,218370.41890579052,250104.46352281075,480974.5113416657,148975.68735033637,437881.3471739107,231513.50203986026,522994.7645296965,250780.90477115556,332784.0868948126,1132211.2036670526,400077.89349355514,345504.19845417724,
3145,446.2025215847918,2.8570339909090907,8754.993269200088,58486.080805008576,4155.393395416924,155685.93232717324,1671521.799111118,342922.67388308607,3407.893835953777,3454.3970969077186,0,0,0,0,11145.74346849661,0,10594.714452518527,0,0,0,0,0,0,1674754.0309922418,0,0,0,0,0,
3146,207.10133909165344,4.483164473913043,66075.74164307378,187536.05452447975,3861.770358914453,1875.1409927793102,0,2839.2469856294238,48074.88856674017,2637.972551356876,2895.1390791980925,1716.469793004253,666.2231716249134,16910.31183490549,92679.48712350032,10670.126017489774,140722.60650208822,578878.6791598167,155733.59652150577,12255.302298770284,2057.894805302116,15795.55456698951,0,5343.765283063558,2421.3300576519173,714.9776176480532,899.2551416323258,0,0,
3147,205.19518585308074,5.543801273333335,1152204.5978825944,2818051.5224005636,58862.99944834702,0,595.0738682965823,0,0,1719.6646481263795,0,0,0,0,521.547677323262,0,74590.92915757051,6973985.37688528,8242.313638262422,2340.3992861353413,2544.2574639322925,0,0,18998.96571641989,463.5206030471205,466.94485342425855,36441.71171507491,0,0,
3148,280.2269424444198,5.61555648,138085.81782181063,440471.8989530828,646.6900009225674,0,0,0,0,0,0,0,0,2973.3202618791474,0,0,7655.01519927017,254009.2702277738,10249.142199006532,8496.106214114916,577.0674718674671,0,0,0,0,0,869.270875535892,0,0,
3149,344.22231038411456,4.4124875999999995,468732.15008863964,0,83094.89935483634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141071.25834562306,0,0,
3150,510.1608469653117,3.102982393333333,17383.1152111084,92340.67793730617,848887.7221574356,0,11426.069002252352,33114.122674882325,0,0,221497.55145677217,21449.949033489003,0,296193.9561336943,10157.774554361626,1156.4311970148926,116354.6026740063,0,2201.177716364492,6884.504517110504,498274.3683436414,0,0,24273.500285400914,0,0,0,0,0,
3151,364.3217644952874,7.205589410526316,20772.952107419114,80568.55881157046,89154.4519105837,1987.294828839245,18073.939026152257,4232.623924807594,0,118077.20705578415,533803.6207765428,63234.5244045352,32448.5088034495,646133.6376199485,20428.636887870874,57401.7941219935,24087.84127143726,0,1993.879801714637,15658.023180483737,46040.74934003318,0,1425.9417620266272,112784.03461979017,0,0,0,0,0,
3152,466.2649018155169,4.3792279368421045,65521.87985756777,289742.9187806828,187489.1144771842,0,0,6740.723851648504,90287.06604085569,17533.979729579103,1901937.6275683818,67812.87962415264,3377.505746726734,634537.9883620804,62903.89210316527,21592.583139803995,129856.81588005998,0,29500.314323470855,0,1750314.6665125662,0,3907.512783546061,111192.03892537496,33946.45520199613,18277.12510343656,0,0,0,
3153,615.3172403971354,6.504153533333334,162848.95670228233,395545.8747654864,0,0,0,0,0,0,0,0,0,0,0,0,0,1380532.490227626,0,0,0,0,0,0,0,0,0,0,0,
3154,303.08420163133167,1.4795388428571425,512404.49395192385,827233.7105437119,335006.77371082315,269490.84328371816,95645.60400447575,321496.911063385,100410.47397229017,40935.011445208045,3013436.521795933,6419.833943472641,34257.1855198735,470442.1020918661,152494.72194237457,62353.06536548366,452894.1228665011,0,0,50363.488090757855,6337882.067712488,0,8739.255629595713,216448.32203623423,389554.4462869477,64618.50047157347,0,0,0,
3155,245.19015541099355,6.849370330000001,21386.985322658074,66791.69736262743,14994.927167982369,0,0,694.7959180672046,0,0,712631.0812661339,0,0,25007.073906204954,0,0,31798.909200722992,16577.786311032527,0,1067.9987661752891,283944.5774805,0,0,0,0,0,0,0,0,
3156,355.1023773203507,2.582645415,231539.31707539054,822966.732372536,1007.4686015339429,0,0,5758603.928859094,20222.74689993013,90430.32829304818,214066.13489002036,14023.263724228547,6861.842845557972,14644.770490147113,0,0,506197.4360582072,235545.21146317825,81301.52866150104,34507.04506168359,14401.641605548713,1246.9565210830156,21611.10241846003,8823167.46707884,39935.27335843636,84732.71362950753,0,0,0,
3157,408.3092035367132,9.66479194074074,450894.228135487,2868138.102612919,2979326.6182913254,1282228.3142972835,791812.2913026169,461370.7466649198,520758.56775816216,982897.0591706723,661825.7558194268,1213077.1823938785,843358.2690871711,325421.07172714354,1485075.562913995,958620.8202090414,757813.558033785,187230.4382206589,1034691.5062832608,556462.1222525535,748082.9669958502,1122853.5077350272,407655.3625964092,254063.48841514578,784236.4345988741,1507254.4917619831,1265191.59126226,3400194.488765966,2141494.940954023,
3158,579.1701850891113,3.02111050625,2974887.835957916,8510953.32046618,6059.734157797037,0,9517.151788715977,1.0418706663006364E8,295575.4546973215,296039.1133429941,1461439.1638140462,151042.99072105164,0,0,8829.50017755773,0,3.132127077672188E7,93991.17528959183,4012.781133347136,1.0150722205345944E7,0,526.2086173216186,4093.3317003054094,0,0,0,0,0,0,
3159,501.1585900442941,2.4112813071428576,99564.71475452826,266785.23724771873,3881.2189510473227,0,0,59873.83555272921,1750574.9052939815,2111800.862193408,0,0,0,20371.157302643558,69079.26304641302,48824.72655355686,29436.635288728932,99146.35186479747,3259.4459579736267,0,0,2078135.268769794,1999245.70530833,0,0,0,0,0,0,
3160,493.13389587402344,2.717942375,0,10192.442836378263,0,1495.4708508713302,700129.5462655865,0,0,0,0,0,0,125072.62574107182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3161,593.1847025553385,3.7793265666666667,4592.248796787626,29221.218939983413,0,0,0,0,9907.495639866316,6840.501873735589,0,27205.130837582325,810368.0956856504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3162,630.3639729817709,6.1337945666666664,214307.75988386685,516531.25648846,0,0,0,0,0,0,0,0,0,0,0,0,0,678907.9682793806,0,0,0,0,0,0,0,0,0,0,0,
3163,336.31066668475114,8.565442603703703,770591.142822359,1036146.4487514888,835778.3786283477,919280.8652692523,964601.388470832,1003818.3351288518,952524.9290111978,941262.0511091059,988532.0218869509,973903.5121669762,1015181.7336314972,954364.029272314,906971.2122326475,947934.9592240158,896839.6418094011,846176.5151564168,961959.8693159476,919945.0916237744,996429.8134057053,1012870.4013268696,1062463.2458912998,943038.209119023,1017661.7174455981,1057350.8051411929,6568458.784142562,1381821.0459421168,957594.3483167678,
